052200920367	Beech-Nut  naturals Apple & Kale 3.5 oz
052200920381	Beech-Nut Naturals banana apple blueberry 3.5 oz
078742066769	PARENTS CHOICE ORGANIC ROOT VEGGIES & APPLE
681131135726	PARENTS CHOICE ORGANIC BUTTERNUT SQUASH
681131135733	PARENTS CHOICE ORGANIC CARROT, ZUCCHINI & BROCCOLI
681131156516	PARENTS CHOICE ORGANIC GREEN BEAN MEDLEY
688267545757	Nature's Promise Organic Banana & Pumpkin 3.5 oz
819573010695	HAPPY BABY ORGANIC APPLE SPINACH AND KALE 3.5 oz
819573013191	Happy Baby Organics Apples, Kale & Avocados
819573013207	Happy Baby Organics Apples, Guavas & Beets
819573013214	HAPPY BABY ORGANIC APPLES, PUMPKIN & CARROTS
819573013221	HAPPY BABY ORGANIC PEARS, SQUASH & BLACKBERRIES 
819573013245	HAPPY BABY ORGANIC PEARS, KALE & SPINACH
819573013252	HAPPY BABY ORGANIC BANANAS, SWEET POTATOES, PAPAYA
819573013276	Happy Baby Organics Pears, Zucchini & Peas
819573013283	Happy Baby Organics Pears Pumpkin Passion Fruit
819573013290	Happy Baby Organics Mango
819573013306	Happy Baby Organics Prunes
819573014655	HappyBaby Organics  Pears 4 oz
819573014662	HappyBaby Organics Sweet Potatoes  4 oz
819573014679	HappyBaby Organics Apples & Spinach  4 oz
819573014686	HappyBaby Organics Banana & Sweet Potatoes 4 oz
819573014693	HappyBaby Organics Banana & Strawberries 4 oz
819573014709	HappyBaby Organics Pears & Kale 4 oz
819573014716	HappyBaby Organics Apple & Blueberries 4 oz
819573014730	HappyBaby Organics Pears Mangoes & Spinach 4 oz
819573014747	HappyBaby Organics Bananas Blueberries & Beets  
819573015102	HappyBaby Organics Carrots  4 oz
819573015119	HappyBaby Organics Green Beans  4 oz
819573015126	HappyBaby Organics  Pears, Pineapple Avocados 
819573015133	HappyBaby Organics Pears & Prunes  4 oz
819573015140	HappyBaby Organics Apples, Mangos & Beets  4 oz
819573015157	HappyBaby Organics Carrots & Peas  4 oz
846675000538	PLUM ORGANIC APPLE & BROCCOLI 4 oz
846675012593	PLUM ORGANIC GUAVA PEAR & PUMPKIN
846675012609	PLUM ORGANIC APPLE SPINACH & AVOCADO 3.5 oz
850942004181	Pic Select Fresh 2nd Applesauce
850942004198	Pic Select Fresh 2nd Apple Mango
850942004204	Pic Select Fresh 2nd Apple Banana
850942004211	Pic Select Fresh 2nd Apple Pear Banana
850942004242	Pic Select Fresh 2nd Apple Berry Blend
852697001378	HAPPY BABY ORGANIC BANANAS, BEETS & BLUEBERRIES 
852697001392	HAPPY BABY ORGANIC PEARS MANGOS & SPINACH 4 oz
852697001408	HAPPY BABY ORGANIC PEARS, PEAS AND BROCCOLI 4 oz
852697001910	Up & Up 1st Stage Banana
852697001927	Up & Up 1st Stage Apple
852697001934	Up & Up 1st Stage Banana & Plum
890180001191	PLUM ORGANIC PEAR SPINACH & PEA 4 oz
890180001214	PLUM ORGANIC PEACH BANANA & APRICOT 4 oz
890180001221	PLUM ORGANIC APPLE & CARROT
890180001238	PLUM ORGANICS BANANA PUMPKIN 4 oz
890180001245	PLUM ORGANIC SWEET POTATO APPLE & CORN 4 oz
890180001979	PLUM ORGANICS PEAR PURPLE CARROT & BLUEBERRY 4 0z
890180001870	Plum Organics Baby Just Mangos
890180001856	Plum Organics Baby Just Peaches
846675003003	Plum Organics Baby Just Potatoes
846675002693	Plum Organics Apple and Broccoli 4 Pack
846675010452	Plum Organics Apple Cauliflower and Leek
846675002686	Plum Organics Stage 2 Banana & Pumpkin 4 Pack
846675010506	Plum Organics Pea Kiwi Pear and Avocado
846675006653	Plum Organics Peach Banana and Apricot 4 Pack
890180001207	Plum Organics Pear and Mango
846675002679	Plum Organics Pear Carrot and Blueberry 4 Pack
846675002662	Plum Organics Pear Spinach and Pea 4 Pack
846675010476	Plum Organics Mango Zucchini Corn and Turmeric
846675010483	Plum Organics Peach Pumpkin Carrot and Cinnamon
041260001970	Simple Truth Apple Sweet Potato Pumpkin Puree 4oz
041260001987	Simple Truth Organic Banana Squash Puree 4oz
607880201895	SEG Apple Mango and Spinach Puree 4oz
607880201901	SEG Apple and Sweet Potato Puree 4oz
607880201918	SEG Apple and Carrot Puree Pouch 4oz
607880201925	SEG Apple Blueberry and Banana Puree 4oz
607880201949	SEG Pear Peach and Strawberry Puree 4oz
607880201956	SEG Pear and Peas Puree 4oz
607880201963	SEG Pear Blueberry and Purple Carrot Puree 4oz
688267545719	Natures Promise Apple Sweet Potato and Corn 3.5oz
688267545726	Natures Promise Pear Blueberry and Carrot 3.5oz
688267545733	Natures Promise Pear Spinach and Green Pea 3.5oz
688267545740	Natures Promise Apple and Broccoli Pouch 3.5oz
688267545917	Natures Promise Apple and Carrot Pouch 3.5oz
036800246560	Tippy Toes Organic Pear Pea Pouch 3.5oz
036800359956	Tippy Toes Apple Zucchini Spinach Strawberry 3.5oz
036800246591	Tippy Toes Apple Mango Spinach 3.5oz
036800246621	Tippy Toes Apple Sweet Potato 3.5oz
036800359963	Tippy Toes Pear Spinach 3.5oz
036800403482	Tippy Toes Apple Blueberry Spinach 3.5oz
036800436718	Tippy Toes Banana Strawberry Beetroot 3.5oz
041260001925	SimpleTruth Berry Banana Apple Swt Potato Beet 4oz
041260001949	Simple Truth Pear Spinach Pea Puree 4oz.
041260001956	Simple Truth Pear Carrot Blueberry Puree 4oz
041260001963	Simple Truth Carrot Apple Mango Puree 4oz
036800265769	Tippy Toes Apple Carrot Mango Twin-Pack 2-4oz
036800265790	Tippy Toes Apple Sweet Potato Twin-Pack 2-4oz
036800453760	Tippy Toes Squash Apple Pear Twin Pack 2-4oz
036800403475	Tippy Toes Apple Butternut Squash Raspberry 3.5oz
015000186869	Gerber Super Blends Fruit & Veg Puree Variety Pack
015000186852	Gerber Farmer Favorite Fr & Veg Puree Variety Pk 
015000186876	Gerber Tropical Adv. Puree Favorite Variety Pk 
015000186814	Gerber Fruit & Veggies Puree Classics Sampler Pk
015000186906	Gerber Natural Fruit & Veggie Blend Variety Pk 
015000186883	Gerber Natural Fruit & Veggie Variety Pk 
036800453869	Tippy Toes  Stage 2 Organic Pears
036800453975	Tippy Toes Stage 2 Organic Apple Pear Banana
052200200193	Beech-Nut Veggies 9 Pouches Variety Pack
052200200216	Beech-Nut Naturals Fruit & Vege Variety Pack 16 pk
052200200186	Beech-Nut Fruities 9 Pouches
036800474406	Tippy Toes Organic Apple Zucchini Spinach Strawb
036800474468	Tippy Toes Organic Pear Peach Strawberry
036800474376	Tippy Toes Organic Apple Blueberry Spinach Pouch
036800474420	Tippy Toes Organic Banana Pouch
036800474444	Tippy Toes Butternut Squash Apple Raspberry 
036800474451	Tippy Toes Organic Pear Blueberry Spinach 
015000003159	Gerber Natural Sweet Potato 1st Foods 4 oz
015000003166	Gerber Natural Green Bean 1st Foods 4 oz
015000003319	Gerber Organic Butternut Squash 1st Foods 4 oz
015000003302	Gerber Organic Pea 1st Foods 4 oz
036800474390	Tippy Toes Organic Apple Carrot 3.5 oz
036800474437	Tippy Toes Organic Banana Strawberry Beet 3.5oz
688267156557	Natures Promise Organic Sweet Potatoes 4 oz
688267156564	Natures Promise Organic Pears 4 oz
688267156571	Natures Promise Organic Apple Mango 4 oz
688267156588	Natures Promise Organic Carrots 4 oz
688267156601	Natures Promise Organic Squash 4 oz
688267156632	Natures Promise Organic Apple Blueberry 4 oz
688267563355	Natures Promise Organic Bananas 4 oz
036800453876	Tippy Toes Stage 2 Organic Apples 4 oz
036800453883	Tippy Toes Stage 2 Organic Bananas 4 oz
036800453944	Tippy Toes Organic apple banana and stawberry 4oz
015000012120	Gerber 2nd Foods Chicken & Chicken Gravy
015000012144	Gerber 2nd Foods Beef & Beef Gravy
015000012151	Gerber 2nd Foods Ham & Ham Gravy
015000012175	Gerber 2nd Foods Turkey & Turkey Gravy
015000589455	Gerber 2nd Foods Variety Pack, Chicken and Turkey
023923334946	Earth's Best Organic Chicken
023923334953	Earth's Best Organic Turkey
036800381445	Tippy Toes Stage 2 Chicken with Gravy
036800381452	Tippy Toes Stage 2 Turkey with Gravy
036800381469	Tippy Toes Stage 2 Beef with Gravy
036800419650	Tippy Toes Organic Chicken with gravy
036800419667	Tippy Toes Organic Turkey with gravy
041163496446	Baby Basic Chicken with Gravy
041163496453	Baby Basic Turkey with Gravy
052200007921	Beech-Nut Classics Turkey & Turkey Broth
052200007952	Beech-Nut Classics Chicken & Chicken Broth
052200007976	Beech-Nut Classics Beef & Beef Broth
015000589462	Gerber 2nd Foods Pureed Classic Variety Pack 
015000589479	Gerber 2nd Foods Sampler Pack
052200200223	Beech-Nut Infant Meats Variety Pack 12 count
011110001320	Kroger 100% Whole Wheat Bread
011110015747	Kroger 100% Whole Wheat Tortillas
011110816238	Kroger Yellow Corn Tortillas
011110829153	KROGER BOIL-IN-BAG BROWN RICE MICROWAVEABLE
011110847362	KROGER BROWN RICE MICROWAVEABLE
011110860293	KROGER LONG GRAIN BROWN RICE
011110872685	Kroger 100% Whole Grain Penne Rigate
011110872692	Kroger 100% Whole Grain Rotini
011110872708	Kroger 100% Whole Grain Spaghetti 
011110872715	Kroger 100% Whole Grain Thin Spaghetti
011110876782	Kroger 100% Whole Wheat Bread
011110897114	KROGER LONG GRAIN BROWN RICE
011110901842	KROGER LONG GRAIN BROWN RICE
011161160342	SHURFINE INSTANT BROWN RICE
014100071327	PEPPERIDGE FARM VERY THIN 100% WHOLE WHEAT BREAD
014100091400	PEPPERIDGE FARM JEWISH RYE BREAD WHOLE GRAIN RYE
017400100780	SUCCESS BOIL-IN-BOIL BAG WHOLE GRAIN BROWN RICE
017400105105	MAHATMA BROWN RICE
017400118457	MINUTE INSTANT WHOLE GRAIN BROWN RICE
024126008931	Healthy Life 100% Whole Wheat Bread
027331000493	LA BANDERITA CORN TORTILLAS
027331001254	LA BANDERITA GRANDE CORN TORTILLAS GLUTEN FREE
033400721107	Ronzoni 100% Whole Grain Spaghetti
033400721121	Ronzoni 100% Whole Grain Thin Spaghetti
033400721138	Ronzoni 100% Whole Grain Linguini
033400721145	Ronzoni 100% Whole Grain Penne Rigate
033400721169	Ronzoni 100% Whole Grain Rotini
035826074645	FOOD LION 100% WHOLE WHEAT SLICED BREAD
035826085252	FOOD LION 100% WHOLE WHEAT SLICED BREAD
035826091291	FOOD LION BOIL-IN-BAG BROWN RICE
035826091307	FOOD LION LONG GRAIN NATURAL BROWN RICE
035826091314	FOOD LION LONG GRAIN INSTANT BROWN RICE
036800137042	Food Club Long Grain Brown Rice
036800300934	FOOD CLUB WHITE CORN TORTILLAS
036800307179	FOOD CLUB BOIL-IN-BAG INSTANT BROWN RICE
036800331754	FOOD CLUB INSTANT BROWN RICE
037232001048	LA BURRITA CORN TORTILLAS
037600085953	CHI-CHI'S WHITE CORN TORTILLAS
038259122556	SE GROCERS NATURAL LONG GRAIN BROWN RICE
038259122655	SE Grocers Instant Brown Rice
038259122662	SE Grocers Boil in Bag Long Grain Brown Rice
041130270826	CARLITA 18 CORN TORTILLAS
041130271014	CARLITA 100% WHOLE WHEAT TORTILLAS
041270020626	IGA Long Grain Brown Rice
041270397605	IGA 100% Whole Wheat Braed
041270837408	IGA White Corn Tortillas
041270837446	IGA Taco Style Whole Wheat Tortillas 
041303005033	ESSENTIAL EVERYDAY NATURAL BROWN RICE
041303005231	ESSENTIAL EVERYDAY INSTANT BROWN RICE
041303054017	Essential Everyday Whole Wheat Elbow Macaroni
041303054024	Essential Everyday Whole Wheat Penne Rigate
041303054031	Essential Everyday Whole Wheat Rotini
041303054048	Essential Everyday Whole Wheat Spaghetti
041303054055	Essential Everyday Whole Wheat Thin Spaghetti
041303058497	Essential Everyday White Corn Tortillas
041303058527	ESSENTIAL EVERYDAY 100% WHOLE WHEAT TORTILLAS
041415007420	PUBLIX WHOLE GRAIN BROWN RICE
041415016422	PUBLIX WHOLE GRAIN INSTANT BROWN RICE
041415061231	Publix 100% Whole Grain Spaghetti Pasta
041415062238	Publix 100% Whole Grain Penne Pasta
041501009222	ORTEGA WHOLE WHEAT TORTILLAS
042187550596	BEST YET INSTANT BROWN RICE
050700003795	Hy-Top Yellow Corn Tortillas
050700489841	HY TOP INSTANT PRECOOKED BROWN RICE
050700555935	HY TOP LONG GRAIN BROWN RICE
051933052055	RICE ON THE SIDE LONG GRAIN BROWN RICE
051933344143	Tio Santi 100% Whole Wheat Tortillas
051933347915	Rice on the Side Instant Brown Rice
054800110018	UNCLE BEN'S NATURAL WHOLE GRAIN BROWN RICE
054800120017	UNCLE BEN'S WHOLE GRAIN FAST & NATURAL INSTANT BRO
054800339051	UNCLE BEN'S WHOLE GRAIN BOIL-IN-BAG BROWN RICE
070038362500	BEST CHOICE CORN TORTILLAS
070038585633	BEST CHOICE INSTANT RICE BROWN RICE
070038612605	BEST CHOICE 100% WHOLE WHEAT TORTILLAS
070038623571	BEST CHOICE BROWN RICE
070038626985	BEST CHOICE BOIL-IN-BAG INSTANT RICE BROWN RICE
070253180149	Our Family Whole Wheat Flour Tortillas 
070253180194	Our Family Yellow Corn Tortillas 
070253180200	Our Family White Corn Tortillas
070253468056	OUR FAMILY INSTANT BROWN RICE
070253468384	OUR FAMILY BROWN RICE
070253469855	Our Family Spaghetti 
070253469886	Our Family Rotini
070253751516	Our Family 100% Whole Wheat Bread
071518000165	Hodgson Mill Whole Wheat Whole Grain Spaghetti
071518000189	Hodgson Mill Whole Wheat Whole Grain Elbows
071518000240	Hodgson Mill Whole Wheat Sprirals
071518000257	Hodgson Mill Whole Wheat Veggie Bows
071518000295	Hodgson Mill Whole Wheat WholeGrain Thin Spaghetti
071518000332	Hodgson Mill Whole Wheat Whole Grain Angel Hair
071771015296	BLUE RIBBON WHOLE GRAIN BROWN RICE
072036709523	Harris Teeter Whole Grain Brown Rice
072036724823	Harris Teeter Organic Whole Wheat Angel Hair
072036730923	Harris Teeter 100% Whole Grain Spaghetti
072036730930	Harris Teeter 100% Whole Gain Thin Spaghetti
072036730947	Harris Teeter 100% Whole Grain Penne Rigate
072036730954	Harris Teeter 100% Whole Grain Rotini
072036780454	HT Traders Whole Wheat Spaghetti
072036780461	HT Traders Whole Wheat Penne Rigate
072036780478	HT Traders Whole Wheat Fusilli
072036780485	HT Traders Whole Wheat Capellini
072036780492	HT Traders Whole Wheat Rigatoni
072036786913	Harris Teeter Organic Whole Wheat Penne
072036786920	Harris Teeter Organic Whole Wheat Spaghetti
072036786951	Harris Teeter Oranic Whole Wheat Rotini
072036977724	HARRIS TEETER INSTANT BROWN RICE
072250007603	Mi Casa Wheat Tortillas
072250011365	WONDER 100% WHL WHE 
072250043199	NATURES OWN WHOLE WHEAT W HONEY 
072769002625	C & F FOODS BOIL-IN-BAG WHOLE GRAIN BROWN RICE
072769241208	C & F FOODS BROWN RICE
072945611030	Sara Lee Bread Classic 100% Whole Wheat Bread
073731003282	MISSION YELLOW CORN TORTILLAS EXTRA THIN
073731071076	MISSION 100% WHOLE WHEAT MEDIUM SOFT TACO
073731071298	MISSION 100% WHOLE WHEAT FAJITA
073731072097	MISSION 100% WHOLE WHEAT SOFT TACO
074323092301	BIMBO 100% WHOLE WHEAT BREAD
076808005844	Barilla Whole Grain Spaghetti
076808005851	Barilla Whole Grain Penne Pasta
076808006490	Barilla Whole Grain Pasta Thin Spaghetti 
076808006506	Barilla Pasta Whole Grain Linguine
076808006513	Barilla Pasta Whole Grain Angel Hair
076808006520	Barilla Pasta Whole Grain Elbows
076808006537	Barilla Pasta Whole Grain Rotini
077633700300	ROMAN MEAL SUNGRAIN 100% WHOLE WHEAT BREAD
077890240373	Wegmans Long Grain Brown Rice
078742030456	GREAT VALUE BOIL-IN-BAG INSTANT BROWN RICE
078742046730	GREAT VALUE FLOUR TORTILLAS WHOLE WHEAT
078742122229	GREAT VALUE BROWN RICE
078742151991	Great Value Whole Wheat Thin Spaghetti
078742152004	Great Value Whole Wheat Linguine Pasta
078742152011	Great Value Whole Wheat Penne Pasta
078742152028	Great Value Whole Wheat Rotini Pasta
078742152035	Great Value Whole Wheat Eblow Pasta
078742229652	GREAT VALUE INSTANT BROWN RICE
079341013864	DON PANCHO WHITE CORN TORTILLAS
079341026284	DON PANCHO WHOLE WHEAT TORTILLAS
085239053300	Good & Gather Long Grain Brown Rice
085239388716	Simply Balanced Organic Whole Wheat Farfalle
085239388846	Simply Balanced Organic Whole Wheat Penne Rigate
085239388853	Simply Balanced Organic Whole Wheat Fusilli
085239388877	Simply Balanced Organic Whole Wheat Spaghetti
086854047804	LAURA LYNN BROWN RICE
086854052631	LAURA LYNN INSTANT RICE BROWN RICE
089397100067	Racconto 100% Whole Wheat Pasta Capellini
089397100104	Racconto 100% Whole Wheat Pasta Linguine
089397100173	Racconto 100% Whole Wheat Pasta Spaghetti
089397100265	Racconto 100% Whole Wheat Pasta Rigatoni
089397100449	Racconto 100% Whole Wheat Pasta Pasta Penne Rigate
089397100562	Racconto 100% Whole Wheat Pasta Rotini
089397100852	Racconto 100% Whole Wheat Pasta Farfalle
089397100890	Racconto 100% Whole Wheat Pasta Elbows
607880028683	SOUTHERN HOME INSTANT BOIL-IN-BAG BROWN RICE
607880028713	SOUTHERN HOME BROWN RICE LONG GRAIN
607880175844	SOUTHERN HOME INSTANT BROWN RICE
725439110310	MY ESSENTIALS LONG GRAIN NATURAL BROWN RICE
725439113038	MY ESSENTIALS BOIL-IN-BAG BROWN RICE
725439113052	MY ESSENTIALS LONG GRAIN INSTANT BROWN RICE
741643023192	LOWES INSTANT BROWN RICE
741643036451	Lowes Foods Long Grain Brown Rice
741643038981	Lowes Whole Wheat Thin Spaghetti
741643038998	Lowes Whole Wheat Penne
842798100292	Freedom's Choice Long Grain Brown Rice
842798100315	Freedom's Choice Instant Brown Rice
890971002208	Celia's Tortillas 100% Whole Wheat Flour Tortillas
890971002215	Celia's Tortillas Corn Tortillas
890971002239	Celia's Tortillas Yellow Corn Tortillas
024126017742	LEWIS BAKE SHOP 100% WHOLE WHEAT 16 OZ
014100071013	Pepperidge Farm Stone ground 100% Whole Wheat 16oz
014100041931	Pepperidge Farm Light 100% Whole Wheat Bread 16oz
014100085430	PepperidgeFarm 100%WW Cinn Raisin Swirl Bread 16oz
024126010491	Healthy Life SF 100% Whole Grain Wheat Bread 16 oz
071010120040	Schimidt Old Tyme 100% Whole Wheat 16 oz
072427001434	Fantini 100% Whole Wheat Bread 16 oz
072250017671	Nature's Own SF Life 100%  WG Bread 16 oz
073410022504	ARNOLD Stone Ground 100% WHOLE WHEAT BREAD 16oz
024126008221	Bunny 100% Whole Wheat 16 oz
072036726179	Harris Teeter Organic Long Grain Brown Rice 
070253000256	Our Family Fajita Style Wheat Tortillas
070253000287	Our Family White Corn Tortillas
070253000270	Our Family Yellow Corn Tortillas
741643049710	Lowes Whole Wheat Penne Bronze Cut
036800049772	Full Circle Organic Whole Wheat Angel Hair Pasta
036800049802	Full Circle Organic Whole Wheat Spaghetti
036800478954	Food Club White Corn Tortillas
036800405516	Food Club Whole Wheat Tortillas
086854064542	Laura Lynn 100% Whole Grain Spaghetti
054800423613	Ben’s Original Instant Whole Grain Brown Rice 14oz
054800423620	Ben’s Original Boil In Bag Whole Grain Brown Rice 
054800423590	Ben’s Original Whole Grain Brown Rice 16 oz
035826091277	Food Lion Whole Wheat Tortillas
741643050334	Lowes Yellow Corn Tortillas
036800441705	Full Circle Organic 100% Whole Wheat Penne Rigate
036800441736	Full Circle Organic 100% Whole Wheat Rotini
3065	Fruit Tray
3067	Vegetable Tray
000000004062	FOOD LION CUCUMBERS
000000004075	FOOD LION RED LEAF LETTUCE
30000	3000 Apple Alkmene 1ea
30014	3001 Apple Aurora Sm 1ea
30021	3002 Apple Cantared 1ea
30038	3003 Apple D Estivle 1ea
30045	3004 Apple Discovery 1ea
30052	3005 AppleGldDelic 1ea
30069	3006 Apple IngrdM 1ea
30076	3007 Apple Lochbuie 1ea
30083	3008 Apple Rubinette 1ea
30090	3009 Apple Russet 1ea
30106	3010 AppleCrppsRedSm 1ea
30113	3011 Apple Worcester 1ea
30120	3012 Pear AbateFetel 1ea
30137	3013 Pear BeurreHrdy 1ea
30144	3014 Pear BonRouge 1ea
30151	3015 Pear ClaraFriis 1ea
30168	3016 Pear Concorde 1ea
30175	3017 Pear Conference 1ea
30182	3018 Pear Durondeau 1ea
30199	3019 Pear Flamingo 1ea
30205	3020 Pear GenLeclerc 1ea
30212	3021 Pear Guyot 1ea
30229	3022 Pear Josephine 1ea
30236	3023 Pear CrassaneSm 1ea
30243	3024 Pear Rocha 1ea
30250	3025 Pear Rosemarie 1ea
30267	3026 Pear Triumph 1ea
30274	3027 Orange Shamouti 1ea
30281	3028 Orange Delta Sm 1ea
30298	3029 TangerneSatsuma 1ea
30304	3030 Tangerine Nova 1ea
30311	3031 Tangerine Jmacn 1ea
30328	3032 Tangine Ellndle 1ea
30335	3033 Melon Chrnts Sm 1ea
30342	3034 Melon Chrnts Lg 1ea
30359	3035 Nctarine WhteLg 1ea
30366	3036 Orange Mdknt Sm 1ea
30373	3037 Pineapple Queen 1ea
30380	3038 PassionFrt Grna 1ea
30397	3039 PHYSALIS/CAPE
30403	3040 PITAHAYARed
30410	3041 RAMBUTAN
30427	3042 Mangosteen 1ea
30434	3043 Grapes Italia 1ea
30441	3044 Apricot Blk 1ea
30458	3045 Dates Fresh 1ea
30465	3046 Dates Fresh 1ea
30472	3047 DATESMedjool
30489	3048 Beans Flat 1ea
30496	3049 Beans Fine 1ea
30502	3050 Cabbage Dutch 1ea
30519	3051 Cabbage Spring 1ea
30533	3053 Parnsip Baby 1ea
30540	3054 Pepper Elngated 1ea
30557	3055 Pepper Elngated 1ea
30564	3056 Pepper Elngated 1ea
30571	3057 Pepper Elngated 1ea
30588	3058 Pepper Elngated 1ea
30595	3059 Squash CrwnPrnc 1ea
30601	3060 Squash VegMarrw 1ea
30618	3061 Tomato Beefstk 1ea
30649	3064 ALOE VERA LEAVE
30656	3065 Apple Cameo Sm 1ea
30663	3066 Apple Cameo Lg 1ea
30670	3067 Apple SwssGm Lg 1ea
30687	3068 Apple SwssGm Lg 1ea
30694	3069 AppleGravnstnSm 1ea
30700	3070 AppleGravnstnLg 1ea
30717	3071 AppleGrannySmth 1ea
30724	3072 Apple Lady 1ea
30731	3073 Apple Macoun 1ea
30748	3074 Apple Greening 1ea
30755	3075 Apple Baldwin 1ea
30762	3076 Apple Melrose 1ea
30779	3077 Apple NrthrnSpy 1ea
30786	3078 Apple Liberty 1ea
30793	3079 Asparagus Prple 1ea
30809	3080 Avocado Pinkrtn 1ea
30816	3081 Berries Saskatn 1ea
30823	3082 Broccoli Crowns 1ea
30830	3083 BrsslsSprtsStlk 1ea
30885	3088 CURRANTSRed
30892	3089 Eggplant Chnese 1ea
30908	3090 Eggplant Thai 1ea
30915	3091 GOBO ROOT/BURDOCK
30922	3092 Grpfrt Sweetie 1ea
30939	3093 GRAPES
30946	3094 GRAPES
30953	3095 Kale Multicolor 1ea
30960	3096 Kohlrabi Colors 1ea
30977	3097 Lettuce Romaine 1ea
30984	3098 Lettuce Boston 1ea
30991	3099 LOTUS ROOT
31004	3100 Melon GldHnydw 1ea
31011	3101 Melon PielSapo 1ea
31028	3102 Mshrms Morel 1ea
31035	3103 Mshrms Enoki 1ea
31042	3104 Apple RoHo3615  1ea
31073	3107 Orange Navel Md 1ea
31080	3108 Orange VlnciaMd 1ea
31097	3109 ORANGESSeville 
31103	3110 Orange Navel 1ea
31110	3111 Papaya RedFlesh 1ea
31127	3112 Papaya Meridol 1ea
31134	3113 Peach FlatWhite 1ea
31141	3114 Mango Green XL 1ea
31158	3115 Peach FlatYellw 1ea
31165	3116 Peach YelFlshSm 1ea
31172	3117 Peach YelFlshLg 1ea
31189	3118 Pear Starkrimsn 1ea
31196	3119 Pepper Bell Sm 1ea
31202	3120 Pepper Bell Lg 1ea
31219	3121 Pepper Bell 1ea
31226	3122 Pepper Bell 1ea
31233	3123 Pepper Bell 1ea
31240	3124 Pepper Bell 1ea
31257	3125 Pepper Habanero 1ea
31264	3126 PLUMCOT 
31271	3127 Pomegranate Md 1ea
31288	3128 Potato Purple 1ea
31295	3129 Grpfrt Pummelo 1ea
31301	3130 Pumpkin Jumbo 1ea
31325	3132 PUMPKINWhite
31332	3133 PUMPKINWhite
31349	3134 Pumpkin PieType 1ea
31363	3136 SAPODILLO/NISPERO
31370	3137 SAPOTEWhite
31387	3138 SAPOTEBlack
31400	3140 Squash Cucuzza 1ea
31417	3141 Squash Opo 1ea
31424	3142 Squash Carnival 1ea
31431	3143 Squash Acorn 1ea
31448	3144 Tangerne FllGlo 1ea
31455	3145 Tomato Roma 1ea
31462	3146 Tomato Cherry 1ea
31479	3147 Tomato Cherry 1ea
31486	3148 Tomato Regular 1ea
31493	3149 Tomato Regular 1ea
31509	3150 Tomato Cocktail 1ea
31516	3151 TomatoVneRipeLg 1ea
31523	3152 Grpfrt Melogold 1ea
31530	3153 Orange Delta Md 1ea
31547	3154 Orange Delta Lg 1ea
31554	3155 Orange Mdknt Md 1ea
31561	3156 Orange Mdknt Lg 1ea
31578	3157 Grpfrt White XL 1ea
31585	3158 Grpfrt White XL 1ea
31592	3159 Grpfrt White XL 1ea
31608	3160 GAI LAN
31615	3161 GAI (GUI) CHOY 
31622	3162 ONG CHOY
31639	3163 BokChoy Shnghai 1ea
31646	3164 YU CHOY
31653	3165 RadicchioTrviso 1ea
31660	3166 Cabbage Tuscan 1ea
31677	3167 FRISEE
31684	3168 RdcchioCstlfrnc1ea
31691	3169 Lettuce Catlgna 1ea
32711	3271 Apple VrgniaGld 1ea
32728	3272 Apple Sommerfld 1ea
32735	3273 Beets Golden 1ea
32759	3275 NAMEYellow
32766	3276 NAMEWhite
32773	3277 Broccoli Baby 1ea
32780	3278 PLUMCOT 
32797	3279 Kiwi Golden 1ea
32803	3280 Kiwi Reg Jumbo 1ea
32810	3281 Melon Watermeln 1ea
32827	3282 Tomato RomaVine 1ea
32834	3283 Apple Honeycrsp 1ea
32841	3284 Apple RedDlicXL 1ea
32858	3285 AppleGldDelicXL 1ea
32865	3286 Onion SwtRdItal 1ea
32872	3287 Banana HI Plntn 1ea
32889	3288 SWEET POTATO/YAM
32896	3289 Melon Sprite 1ea
32902	3290 Apple Aurora Lg 1ea
32919	3291 Apple BoskoopSm 1ea
32926	3292 Apple BoskoopLg 1ea
32933	3293 Apple ScifrshSm 1ea
32940	3294 Apple ScifrshLg 1ea
32957	3295 Apple ScierlySm 1ea
32964	3296 Apple ScierlyLg 1ea
32971	3297 Apple Scired 1ea
32988	3298 Apple Redfield 1ea
32995	3299 Apple Sonya Sm 1ea
33008	3300 Apple Sonya Lg 1ea
33015	3301 AppleCrppsRedLg 1ea
33022	3302 Apricot RgulrLg 1ea
33039	3303 BABACO
33046	3304 Berries Logan 1ea
33053	3305 CurrantsBlack 1ea
33060	3306 Melon Chrnts Md 1ea
33077	3307 Melon Chrnts XL 1ea
33084	3308 Melon Watermeln 1ea
33091	3309 Orange Lima 1ea
33107	3310 Orange Pera 1ea
33114	3311 PassionFrt Crba 1ea
33121	3312 PassionFrt Grna 1ea
33138	3313 Peach WhtFlshSm 1ea
33145	3314 Peach WhtFlshLg 1ea
33152	3315 Apple ScilateSm 1ea
33169	3316 Pear Carmen 1ea
33176	3317 Pear Angelys 1ea
33183	3318 Pear CrassaneLg 1ea
33190	3319 PITAHAYAYellow
33206	3320 CauliflrBrocco 1ea
33213	3321 Celery Root 1ea
33220	3322 CHOY SUM
33237	3323 CHOY SUM/PAK CHOI
33244	3324 Escarole Red 1ea
33251	3325 Lettuce LolBnda 1ea
33268	3326 Lettuce LolRssa 1ea
33275	3327 Lettuce Mgnntte 1ea
